date,product_id,warehouse_id,supplier_id,units_ordered,reason,metadata
2024-11-07,DOC-049,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 69}"
2024-11-08,LAP-007,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 16}"
2024-11-08,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-11-09,MON-015,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-11-09,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-10,MON-019,WH-CENTRAL,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 57}"
2024-11-11,LAP-005,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 11}"
2024-11-11,MON-018,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 68}"
2024-11-11,KEY-022,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 128}"
2024-11-11,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-11,DOC-050,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 65}"
2024-11-12,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-11-12,DOC-047,WH-CENTRAL,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-11-12,DOC-049,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 70}"
2024-11-13,TAB-009,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 40}"
2024-11-13,MON-019,WH-EAST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 60}"
2024-11-14,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 77}"
2024-11-17,LAP-001,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-11-17,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-11-18,DOC-047,WH-EAST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 61}"
2024-11-19,LAP-003,WH-CENTRAL,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 10}"
2024-11-19,TAB-012,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 52}"
2024-11-19,MON-017,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 100}"
2024-11-19,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-11-20,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-20,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-21,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 17}"
2024-11-21,USB-041,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 369, 'inventory': 365}"
2024-11-22,LAP-002,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-11-22,USB-040,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 304, 'inventory': 271}"
2024-11-25,TAB-014,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 75}"
2024-11-25,MON-018,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 64}"
2024-11-25,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-26,MON-016,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 91}"
2024-11-27,LAP-002,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-11-27,USB-037,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 302, 'inventory': 278}"
2024-11-28,LAP-006,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-11-29,LAP-004,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-11-29,LAP-008,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-11-29,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 83}"
2024-11-29,MON-020,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-11-29,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-11-30,LAP-001,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-11-30,MIC-031,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 247}"
2024-11-30,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-12-01,LAP-005,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-12-02,LAP-004,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 11}"
2024-12-02,LAP-006,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-12-02,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 45}"
2024-12-02,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-12-03,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-04,LAP-008,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 8}"
2024-12-05,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-06,TAB-011,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 85}"
2024-12-07,KEY-026,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 158}"
2024-12-08,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 66}"
2024-12-09,LAP-008,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-12-10,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-12-10,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 68}"
2024-12-10,MON-017,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 101}"
2024-12-10,USB-042,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 227, 'inventory': 185}"
2024-12-10,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-11,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 60}"
2024-12-11,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 81}"
2024-12-11,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-12-12,KEY-021,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 100}"
2024-12-12,USB-039,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 246, 'inventory': 209}"
2024-12-15,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-12-16,LAP-002,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-12-16,MIC-029,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 246}"
2024-12-17,KEY-023,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 131}"
2024-12-17,KEY-025,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 193}"
2024-12-17,MIC-036,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 139}"
2024-12-18,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 69}"
2024-12-18,KEY-024,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 206}"
2024-12-18,KEY-027,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 152}"
2024-12-19,LAP-006,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-12-19,TAB-013,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 78}"
2024-12-19,KEY-028,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 141}"
2024-12-20,LAP-001,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-12-20,TAB-010,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 62}"
2024-12-20,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 80}"
2024-12-20,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-23,MIC-035,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 204}"
2024-12-23,DOC-048,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 61}"
2024-12-24,LAP-005,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-12-24,MON-020,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-12-24,MIC-030,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 138}"
2024-12-24,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-24,DOC-050,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 68}"
2024-12-25,MON-020,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 77}"
2024-12-25,MIC-033,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 176}"
2024-12-25,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-12-25,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-12-26,MON-017,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 95}"
2024-12-26,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-12-26,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-12-26,DOC-048,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 60}"
2024-12-27,MON-019,WH-WEST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 59}"
2024-12-31,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 17}"
